Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Category,Sub-Category,  Sales  ,Quantity,  Profit  
CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,South,Office Supplies,Paper,65,3,23.5
CA-2016-108350,2016-06-06,2016-06-09,Second Class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,East,Office Supplies,Paper,106,4,48.5
CA-2015-144302,2015-06-19,2015-06-23,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Dallas,Texas,Central,Office Supplies,Binders,6,2,-9.6
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,466,7,-93.2
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,10,1,-1.3
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3,3,-1.8
CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,West,Office Supplies,Paper,8,2,2.9
CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,West,Office Supplies,Envelopes,9,1,3.2
CA-2017-156720,2017-12-30,2018-01-03,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Loveland,Colorado,West,Office Supplies,Fasteners,3,3,-0.6
CA-2015-119102,2015-05-23,2015-05-27,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,East,Office Supplies,Storage,51,3,13.9
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,14,4,-31.5
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,215,5,-120.4
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,35,4,-7
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,11,3,-4.8
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,5,2,-8.1
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,35,2,-8.4
CA-2015-141936,2015-08-07,2015-08-12,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,West,Office Supplies,Binders,19,3,6.5
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,4,2,0.3
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,5,1,1.9
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,16,3,5.4
CA-2015-167374,2015-03-26,2015-03-30,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,40,6,12.5
CA-2015-167374,2015-03-26,2015-03-30,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,17,3,5
CA-2014-116568,2014-12-14,2014-12-20,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,South,Furniture,Chairs,186,4,14
CA-2015-147102,2015-09-19,2015-09-26,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Columbus,Georgia,South,Technology,Accessories,66,4,23.2
CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,South,Office Supplies,Art,42,9,5.3
CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,South,Office Supplies,Art,68,5,6.8
CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,53,6,19.7
CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,187,6,-35
CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10,4,3.1
CA-2015-153073,2015-11-13,2015-11-13,Same Day,HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,17,9,-7.4
CA-2016-147970,2016-01-31,2016-02-02,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,16,3,5.4
CA-2016-150658,2016-11-17,2016-11-22,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,West,Office Supplies,Binders,11,3,3.4
CA-2017-125640,2017-07-25,2017-07-29,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,3,1,1.1
CA-2017-154137,2017-11-11,2017-11-17,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,East,Office Supplies,Storage,35,1, -    
CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,East,Office Supplies,Fasteners,34,3,16.2
CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,East,Technology,Machines,630,7,296.1
CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,East,Office Supplies,Binders,79,9,28.7
CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Storage,233,5,9.3
CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,South,Technology,Accessories,100,2,43
CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Paper,19,3,9.3
CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Paper,13,2,6.4
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,Furniture,Tables,464,9,-108.3
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,68,7,31.5
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,Technology,Machines,"2,800.00",4,"1,372.00"
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,601,2,198.4
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,Technology,Phones,17,1,4.4
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,Technology,Phones,288,3,80.6
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,Office Supplies,Paper,45,9,21.1
CA-2017-146626,2017-12-29,2018-01-05,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,West,Furniture,Furnishings,101,8,37.4
CA-2015-123330,2015-06-21,2015-06-27,Standard Class,EP-13915,Emily Phan,Consumer,United States,Deltona,Florida,South,Technology,Phones,108,3,37.8
CA-2017-155607,2017-11-26,2017-11-30,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,East,Office Supplies,Appliances,59,7,14.7
CA-2017-155607,2017-11-26,2017-11-30,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,East,Office Supplies,Binders,93,4,32.7
CA-2016-151323,2016-10-23,2016-10-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,West,Office Supplies,Fasteners,17,5,8.2
CA-2015-146696,2015-12-14,2015-12-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Diego,California,West,Office Supplies,Binders,8,2,2.7
CA-2016-128972,2016-11-13,2016-11-17,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,Central,Furniture,Furnishings,30,4,13.1
CA-2017-128335,2017-09-29,2017-10-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,East,Office Supplies,Envelopes,23,3,11
CA-2017-128335,2017-09-29,2017-10-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,East,Office Supplies,Paper,52,5,24.2
CA-2015-154886,2015-11-08,2015-11-12,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,West,Technology,Accessories,120,2,43.2
CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,Furniture,Chairs,"1,317.00",6,292.8
CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,64,8,18.5
CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,Office Supplies,Binders,4,1,1.1
CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,86,2,29.3
CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,139,4,38.9
CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,47,4,16.4
CA-2017-128734,2017-12-24,2017-12-31,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,West,Furniture,Furnishings,9,4,1.9
CA-2017-128734,2017-12-24,2017-12-31,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,West,Furniture,Chairs,842,3,105.3
CA-2014-141796,2014-06-21,2014-06-21,Same Day,JG-15160,James Galang,Consumer,United States,Long Beach,New York,East,Technology,Phones,"1,215.00",3,352.3
CA-2017-125101,2017-03-06,2017-03-10,Second Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,68,2,16.9
CA-2017-169929,2017-09-25,2017-09-28,First Class,LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,West,Office Supplies,Storage,40,5,10.4
US-2014-121566,2014-06-30,2014-07-06,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,East,Office Supplies,Binders,3,1,0.8
US-2014-121566,2014-06-30,2014-07-06,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,East,Office Supplies,Art,7,3,2.9
US-2015-124219,2015-08-07,2015-08-08,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,Central,Office Supplies,Binders,28,4,13.1
US-2015-124219,2015-08-07,2015-08-08,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,Central,Furniture,Furnishings,213,3,34.1
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,Technology,Phones,"1,002.00",2,125.2
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,Furniture,Chairs,569,3,-178.8
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,14,2,-10.3
CA-2015-156146,2015-10-26,2015-10-30,Second Class,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,West,Technology,Phones,106,2,9.2
CA-2015-156146,2015-10-26,2015-10-30,Second Class,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,West,Technology,Phones,69,2,-14.6
CA-2014-111192,2014-07-30,2014-08-05,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,West,Furniture,Bookcases,"1,368.00",8,259.9
CA-2016-115378,2016-11-18,2016-11-23,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,Central,Furniture,Chairs,302,2,33.2
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,West,Furniture,Chairs,170,3,-17
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,Office Supplies,Art,4,2,1.5
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,Office Supplies,Paper,13,3,5.8
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,Office Supplies,Paper,16,3,7.1
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,Furniture,Chairs,564,3,112.8
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,Office Supplies,Storage,63,3,12
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,Office Supplies,Storage,535,3,160.6
CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,Furniture,Chairs,"3,505.00",5,701
CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,144,3,69.2
CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,315,3,151
CA-2015-107741,2015-03-08,2015-03-10,First Class,FC-14335,Fred Chung,Corporate,United States,Pueblo,Colorado,West,Office Supplies,Art,3,1,0.9
CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,Central,Office Supplies,Binders,2,2,-3.5
CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,Central,Furniture,Bookcases,328,3,-91.8
CA-2016-148908,2016-11-05,2016-11-08,First Class,JH-15985,Joseph Holt,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,53,2,20
CA-2016-123015,2016-12-26,2016-12-30,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,East,Office Supplies,Binders,5,3,1.7
US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,38,2,15.8
US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,Technology,Phones,259,2,19.4
US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,76,2,29.6
CA-2017-108749,2017-09-12,2017-09-15,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,East,Office Supplies,Paper,45,7,21.8
CA-2017-108749,2017-09-12,2017-09-15,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,East,Office Supplies,Binders,46,3,22.9
CA-2017-163335,2017-09-24,2017-09-27,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,South,Office Supplies,Storage,40,3,10.1
CA-2017-163335,2017-09-24,2017-09-27,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,South,Office Supplies,Binders,39,7,17.8
CA-2015-134719,2015-10-10,2015-10-15,Standard Class,JD-15790,John Dryer,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Storage,"1,802.00",6,-337.8
US-2015-154389,2015-11-27,2015-12-03,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Phones,749,8,-162.2
CA-2015-115567,2015-09-13,2015-09-18,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,Central,Technology,Accessories,200,4,16
CA-2015-115567,2015-09-13,2015-09-18,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,Central,Furniture,Chairs,"1,516.00",7,394.2
US-2017-136679,2017-11-14,2017-11-18,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,Technology,Accessories,168,6,-27.3
US-2017-136679,2017-11-14,2017-11-18,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,Office Supplies,Art,45,2,4.5
US-2017-141943,2017-05-05,2017-05-09,Standard Class,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,West,Office Supplies,Envelopes,23,2,11.6
CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,South,Furniture,Furnishings,398,5,43.7
CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Paper,86,7,40.4
CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Art,13,4,4.3
CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Binders,46,3,22.4
CA-2014-159709,2014-05-10,2014-05-15,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,West,Office Supplies,Envelopes,158,3,77.5
CA-2014-159709,2014-05-10,2014-05-15,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,West,Technology,Phones,44,5,4.4
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,Office Supplies,Supplies,"3,930.00",3,-786
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,Office Supplies,Fasteners,2,1,0.8
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,Technology,Phones,432,3,32.4
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,Technology,Accessories,42,7,5.7
CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,West,Furniture,Furnishings,104,7,28.1
CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,West,Office Supplies,Storage,70,3,19
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,Office Supplies,Art,9,2,3.1
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,Office Supplies,Storage,106,2,4.2
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,Office Supplies,Fasteners,1,1,0.6
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,Office Supplies,Labels,21,2,9.9
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,Office Supplies,Paper,29,5,14.2
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,Office Supplies,Envelopes,27,1,12.8
CA-2015-156755,2015-01-12,2015-01-18,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,East,Office Supplies,Storage,465,3,120.9
CA-2015-130876,2015-05-12,2015-05-16,Second Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,East,Office Supplies,Storage,37,3,9.9
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,Office Supplies,Storage,51,3,13.9
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,Office Supplies,Labels,8,3,3.6
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,Office Supplies,Art,35,5,13.5
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,Office Supplies,Paper,30,5,13.5
US-2017-159562,2017-09-09,2017-09-15,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,Central,Office Supplies,Envelopes,17,2,8.2
CA-2017-134635,2017-04-15,2017-04-17,Second Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,79,3,36.4
CA-2017-167080,2017-06-10,2017-06-14,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,East,Office Supplies,Art,8,5,4.2
CA-2017-145653,2017-09-01,2017-09-01,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,498,7,134.5
CA-2014-140487,2014-06-14,2014-06-20,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,Central,Furniture,Bookcases,213,3,57.5
CA-2017-117401,2017-05-18,2017-05-22,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,Central,Office Supplies,Appliances,707,7,197.9
CA-2017-117401,2017-05-18,2017-05-22,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,Central,Technology,Phones,115,5,2.3
CA-2017-117401,2017-05-18,2017-05-22,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,Central,Office Supplies,Binders,43,7,20.7
US-2017-109582,2017-09-12,2017-09-17,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,166,3,79.9
CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,Office Supplies,Binders,37,5,12.8
CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,Office Supplies,Binders,186,6,60.5
CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,Furniture,Bookcases,354,2,-44.2
US-2014-147648,2014-11-26,2014-12-01,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,82,2,40.2
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,Office Supplies,Binders,15,2,5.1
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,Furniture,Tables,697,5,8.7
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,Furniture,Furnishings,31,1,12.7
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,Office Supplies,Binders,27,7,9.3
CA-2014-115084,2014-10-18,2014-10-22,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,South,Furniture,Chairs,605,6,145.3
CA-2017-131037,2017-08-22,2017-08-23,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,West,Furniture,Tables,210,1,2.6
CA-2016-111143,2016-11-19,2016-11-22,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,Central,Office Supplies,Appliances,55,3,15.9
CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,East,Furniture,Furnishings,164,3,50.9
CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,East,Furniture,Bookcases,363,3,36.3
CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,East,Technology,Accessories,60,2,26.4
CA-2016-116561,2016-09-11,2016-09-17,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,West,Office Supplies,Storage,333,3,6.7
CA-2016-116561,2016-09-11,2016-09-17,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,West,Office Supplies,Binders,40,2,13
CA-2016-110730,2016-09-23,2016-09-26,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,Office Supplies,Supplies,14,2,3.7
CA-2017-146367,2017-08-04,2017-08-08,Standard Class,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,Central,Office Supplies,Binders,3,3,-5.6
CA-2016-149454,2016-07-25,2016-07-26,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,South,Office Supplies,Binders,10,1,4.8
CA-2016-156265,2016-08-02,2016-08-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,West,Furniture,Tables,136,2,15.4
CA-2016-156265,2016-08-02,2016-08-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,West,Technology,Phones,334,3,33.4
CA-2016-156265,2016-08-02,2016-08-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,13,2,4.7
US-2015-168914,2015-05-21,2015-05-27,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,Central,Office Supplies,Appliances,21,8,-53
US-2017-110989,2017-11-03,2017-11-05,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,West,Technology,Accessories,44,3,10.9
CA-2015-106215,2015-04-16,2015-04-21,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,13,4,4.1
US-2016-169369,2016-12-12,2016-12-18,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,Technology,Accessories,250,5,20
US-2016-169369,2016-12-12,2016-12-18,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,Office Supplies,Paper,49,4,23.1
CA-2015-132318,2015-10-30,2015-11-02,First Class,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,South,Office Supplies,Appliances,183,3,53
US-2014-131982,2014-03-07,2014-03-11,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,West,Office Supplies,Binders,108,2,33.6
